Trans	Position
ENST00000642886.1	2872
ENST00000643052.1	4679
ENST00000645276.1	2970
ENST00000646074.1	3039
ENST00000715153.1	2651
ENST00000349496.11	2964
ENST00000644906.2	2844
ENST00000644873.1	2928
ENST00000644867.1	2920
ENST00000646725.1	2540
ENST00000645493.1	3037
ENST00000643977.1	2882
ENST00000647413.2	2870
ENST00000644524.1	3232
ENST00000645305.1	3154
ENST00000643297.1	3069
ENST00000642315.1	2732
ENST00000645320.1	4593
ENST00000441708.2	3885
ENST00000647021.1	3271
ENST00000644501.1	956
ENST00000643541.1	3083
ENST00000426215.6	3122
ENST00000645210.1	2979
ENST00000646381.1	3103
ENST00000642248.1	2629
ENST00000433400.6	3214
ENST00000642992.1	2943
ENST00000431914.6	2604
ENST00000642836.1	3015
ENST00000396185.8	2783
ENST00000715148.1	2756
ENST00000642986.1	3081
ENST00000644678.1	3190
ENST00000453024.6	2859
ENST00000645900.1	3091
ENST00000645927.2	3029
ENST00000643992.1	2712
ENST00000647390.1	2638
ENST00000642886.1	2880
ENST00000643052.1	4687
ENST00000645276.1	2978
ENST00000646074.1	3047
ENST00000715153.1	2659
ENST00000349496.11	2972
ENST00000644906.2	2852
ENST00000644873.1	2936
ENST00000644867.1	2928
ENST00000646725.1	2548
ENST00000645493.1	3045
ENST00000643977.1	2890
ENST00000647413.2	2878
ENST00000644524.1	3240
ENST00000645305.1	3162
ENST00000643297.1	3077
ENST00000642315.1	2740
ENST00000645320.1	4601
ENST00000441708.2	3893
ENST00000647021.1	3279
ENST00000644501.1	964
ENST00000643541.1	3106
ENST00000426215.6	3145
ENST00000645210.1	3002
ENST00000646381.1	3126
ENST00000642248.1	2652
ENST00000433400.6	3237
ENST00000642992.1	2966
ENST00000431914.6	2627
ENST00000642836.1	3038
ENST00000396185.8	2806
ENST00000715148.1	2779
ENST00000642986.1	3104
ENST00000644678.1	3213
ENST00000453024.6	2882
ENST00000645900.1	3114
ENST00000645927.2	3052
ENST00000643992.1	2735
ENST00000647390.1	2661
ENST00000642886.1	2903
ENST00000643052.1	4710
ENST00000645276.1	3001
ENST00000646074.1	3070
ENST00000715153.1	2682
ENST00000349496.11	2995
ENST00000644906.2	2875
ENST00000644873.1	2959
ENST00000644867.1	2951
ENST00000646725.1	2571
ENST00000645493.1	3068
ENST00000643977.1	2913
ENST00000647413.2	2901
ENST00000644524.1	3263
ENST00000645305.1	3185
ENST00000643297.1	3100
ENST00000642315.1	2763
ENST00000645320.1	4624
ENST00000647021.1	3302
ENST00000644501.1	987
ENST00000643541.1	3119
ENST00000426215.6	3158
ENST00000645210.1	3015
ENST00000646381.1	3139
ENST00000642248.1	2665
ENST00000433400.6	3250
ENST00000642992.1	2979
ENST00000431914.6	2640
ENST00000642836.1	3051
ENST00000396185.8	2819
ENST00000715148.1	2792
ENST00000642986.1	3117
ENST00000644678.1	3226
ENST00000453024.6	2895
ENST00000645900.1	3127
ENST00000645927.2	3065
ENST00000643992.1	2748
ENST00000647390.1	2674
ENST00000642886.1	2916
ENST00000643052.1	4723
ENST00000645276.1	3014
ENST00000646074.1	3083
ENST00000715153.1	2695
ENST00000349496.11	3008
ENST00000644906.2	2888
ENST00000644873.1	2972
ENST00000644867.1	2964
ENST00000646725.1	2584
ENST00000645493.1	3081
ENST00000643977.1	2926
ENST00000647413.2	2914
ENST00000644524.1	3276
ENST00000645305.1	3198
ENST00000643297.1	3113
ENST00000642315.1	2776
ENST00000645320.1	4637
ENST00000647021.1	3315
ENST00000644501.1	1000
ENST00000643541.1	3153
ENST00000426215.6	3192
ENST00000645210.1	3049
ENST00000646381.1	3173
ENST00000405570.6	2562
ENST00000642248.1	2699
ENST00000433400.6	3284
ENST00000642992.1	3013
ENST00000431914.6	2674
ENST00000642836.1	3085
ENST00000396185.8	2853
ENST00000715148.1	2826
ENST00000642986.1	3151
ENST00000644678.1	3260
ENST00000396183.7	2649
ENST00000643031.1	2646
ENST00000645982.1	2647
ENST00000453024.6	2929
ENST00000645900.1	3161
ENST00000715149.1	2330
ENST00000645927.2	3099
ENST00000643992.1	2782
ENST00000647390.1	2708
ENST00000642886.1	2950
ENST00000643052.1	4757
ENST00000715150.1	2592
ENST00000715151.1	2589
ENST00000645276.1	3048
ENST00000646074.1	3117
ENST00000642426.1	2590
ENST00000715152.1	2594
ENST00000715153.1	2729
ENST00000349496.11	3042
ENST00000644906.2	2922
ENST00000715155.1	2574
ENST00000646116.1	2690
ENST00000644873.1	3006
ENST00000644867.1	2998
ENST00000646725.1	2618
ENST00000645493.1	3115
ENST00000646369.1	2519
ENST00000643977.1	2960
ENST00000647413.2	2948
ENST00000644524.1	3310
ENST00000645305.1	3232
ENST00000643297.1	3147
ENST00000450969.6	2682
ENST00000642315.1	2810
ENST00000645320.1	4671
ENST00000647021.1	3349
ENST00000644501.1	1034
ENST00000643541.1	3178
ENST00000426215.6	3217
ENST00000645210.1	3074
ENST00000646381.1	3198
ENST00000405570.6	2587
ENST00000642248.1	2724
ENST00000433400.6	3309
ENST00000642992.1	3038
ENST00000431914.6	2699
ENST00000642836.1	3110
ENST00000396185.8	2878
ENST00000715148.1	2851
ENST00000642986.1	3176
ENST00000644678.1	3285
ENST00000396183.7	2674
ENST00000643031.1	2671
ENST00000645982.1	2672
ENST00000453024.6	2954
ENST00000645900.1	3186
ENST00000715149.1	2355
ENST00000645927.2	3124
ENST00000643992.1	2807
ENST00000647390.1	2733
ENST00000642886.1	2975
ENST00000643052.1	4782
ENST00000715150.1	2617
ENST00000715151.1	2614
ENST00000645276.1	3073
ENST00000646074.1	3142
ENST00000642426.1	2615
ENST00000715152.1	2619
ENST00000715153.1	2754
ENST00000349496.11	3067
ENST00000644906.2	2947
ENST00000715155.1	2599
ENST00000646116.1	2715
ENST00000644873.1	3031
ENST00000644867.1	3023
ENST00000646725.1	2643
ENST00000645493.1	3140
ENST00000646369.1	2544
ENST00000643977.1	2985
ENST00000647413.2	2973
ENST00000644524.1	3335
ENST00000645305.1	3257
ENST00000643297.1	3172
ENST00000450969.6	2707
ENST00000642315.1	2835
ENST00000645320.1	4696
ENST00000647021.1	3374
ENST00000644501.1	1059
ENST00000643541.1	3230
ENST00000426215.6	3269
ENST00000645210.1	3126
ENST00000405570.6	2639
ENST00000433400.6	3361
ENST00000642992.1	3090
ENST00000642836.1	3162
ENST00000396185.8	2930
ENST00000715148.1	2903
ENST00000642986.1	3228
ENST00000396183.7	2726
ENST00000643031.1	2723
ENST00000645982.1	2724
ENST00000453024.6	3006
ENST00000645900.1	3238
ENST00000645927.2	3176
ENST00000642886.1	3027
ENST00000643052.1	4834
ENST00000715150.1	2669
ENST00000715151.1	2666
ENST00000645276.1	3125
ENST00000646074.1	3194
ENST00000642426.1	2667
ENST00000715152.1	2671
ENST00000715153.1	2806
ENST00000349496.11	3119
ENST00000644906.2	2999
ENST00000715155.1	2651
ENST00000646116.1	2767
ENST00000644873.1	3083
ENST00000644867.1	3075
ENST00000646725.1	2695
ENST00000645493.1	3192
ENST00000646369.1	2596
ENST00000647413.2	3025
ENST00000644524.1	3387
ENST00000645305.1	3309
ENST00000643297.1	3224
ENST00000450969.6	2759
ENST00000642315.1	2887
ENST00000647021.1	3426
ENST00000644501.1	1111
ENST00000426215.6	3331
ENST00000645210.1	3188
ENST00000433400.6	3423
ENST00000642836.1	3224
ENST00000396185.8	2992
ENST00000715148.1	2965
ENST00000642986.1	3290
ENST00000396183.7	2788
ENST00000643031.1	2785
ENST00000715150.1	2731
ENST00000715151.1	2728
ENST00000715152.1	2733
ENST00000715153.1	2868
ENST00000349496.11	3181
ENST00000644906.2	3061
ENST00000715155.1	2713
ENST00000647413.2	3087
ENST00000426215.6	3699
ENST00000396185.8	3360
ENST00000715148.1	3333
ENST00000396183.7	3156
ENST00000643031.1	3153
ENST00000715150.1	3099
ENST00000715151.1	3096
ENST00000715152.1	3101
ENST00000715153.1	3236
ENST00000349496.11	3549
ENST00000644906.2	3429
ENST00000715155.1	3081
ENST00000647413.2	3455
ENST00000673621.3	2979
ENST00000672026.1	2894
ENST00000487159.5	2801
ENST00000327628.10	2392
ENST00000396175.5	2298
ENST00000673621.3	3051
ENST00000672026.1	2966
ENST00000487159.5	2873
ENST00000327628.10	2464
ENST00000396175.5	2370
ENST00000673621.3	3065
ENST00000672026.1	2980
ENST00000487159.5	2887
ENST00000327628.10	2478
ENST00000396175.5	2384
ENST00000673621.3	3200
ENST00000672026.1	3115
ENST00000487159.5	3022
ENST00000327628.10	2613
ENST00000396175.5	2519
ENST00000673621.3	3234
ENST00000672026.1	3149
ENST00000487159.5	3056
ENST00000327628.10	2647
ENST00000396175.5	2553
ENST00000673621.3	3270
ENST00000672026.1	3185
ENST00000487159.5	3092
ENST00000327628.10	2683
ENST00000396175.5	2589
ENST00000673621.3	3299
ENST00000672026.1	3214
ENST00000487159.5	3121
ENST00000327628.10	2712
ENST00000396175.5	2618
ENST00000673621.3	3313
ENST00000672026.1	3228
ENST00000487159.5	3135
ENST00000327628.10	2726
ENST00000396175.5	2632
ENST00000673621.3	3503
ENST00000672026.1	3418
ENST00000487159.5	3325
ENST00000327628.10	2916
ENST00000396175.5	2822
ENST00000673621.3	3544
ENST00000672026.1	3459
ENST00000487159.5	3366
ENST00000327628.10	2957
ENST00000396175.5	2863
ENST00000673621.3	3548
ENST00000672026.1	3463
ENST00000487159.5	3370
ENST00000327628.10	2961
ENST00000396175.5	2867
ENST00000672026.1	3480
ENST00000487159.5	3387
ENST00000327628.10	2978
ENST00000396175.5	2884
ENST00000672026.1	3510
ENST00000487159.5	3417
ENST00000327628.10	3008
ENST00000396175.5	2914
ENST00000672026.1	3665
ENST00000487159.5	3572
ENST00000327628.10	3163
ENST00000396175.5	3069
ENST00000672026.1	3673
ENST00000487159.5	3580
ENST00000327628.10	3171
ENST00000396175.5	3077
ENST00000433647.5	2558
ENST00000438259.6	1818
ENST00000543411.5	2072
ENST00000325123.5	2150
ENST00000498102.1	3156
ENST00000447630.5	695
ENST00000011691.6	525
ENST00000447630.5	715
ENST00000011691.6	545
ENST00000447630.5	721
ENST00000011691.6	551
ENST00000468735.6	6976
ENST00000429888.5	1710
ENST00000232978.13	1650
ENST00000465584.5	2858
ENST00000429888.5	2869
ENST00000232978.13	2809
ENST00000693686.1	1196
ENST00000273146.6	2097
ENST00000688935.1	1775
ENST00000430121.3	2053
ENST00000691621.1	2888
ENST00000687218.1	1893
ENST00000686436.1	2627
ENST00000692251.1	4280
ENST00000690675.1	421
ENST00000687440.1	600
ENST00000441964.1	456
ENST00000344697.3	472
ENST00000692017.1	452
ENST00000690520.1	4052
ENST00000693717.1	509
ENST00000689987.1	257
ENST00000686643.1	332
ENST00000687440.1	681
ENST00000441964.1	537
ENST00000344697.3	553
ENST00000692017.1	533
ENST00000690520.1	4133
ENST00000693717.1	590
ENST00000689987.1	338
ENST00000686643.1	413
ENST00000687440.1	697
ENST00000441964.1	553
ENST00000344697.3	569
ENST00000692017.1	549
ENST00000690520.1	4149
ENST00000693717.1	606
ENST00000689987.1	354
ENST00000686643.1	429
ENST00000687440.1	785
ENST00000441964.1	641
ENST00000344697.3	657
ENST00000692017.1	637
ENST00000690520.1	4237
ENST00000693717.1	694
ENST00000689987.1	442
ENST00000686643.1	517
ENST00000687440.1	1465
ENST00000441964.1	1321
ENST00000344697.3	1337
ENST00000692017.1	1317
ENST00000690520.1	4917
ENST00000693717.1	1374
ENST00000689987.1	1122
ENST00000686643.1	1197
ENST00000687440.1	1631
ENST00000441964.1	1487
ENST00000344697.3	1503
ENST00000692017.1	1483
ENST00000690520.1	5083
ENST00000693717.1	1540
ENST00000689987.1	1288
ENST00000686643.1	1363
ENST00000454177.5	2163
ENST00000429705.6	2025
ENST00000296088.12	2085
ENST00000437827.1	1282
ENST00000607513.2	1724
ENST00000454177.5	2184
ENST00000429705.6	2046
ENST00000296088.12	2106
ENST00000437827.1	1303
ENST00000607513.2	1745
ENST00000454177.5	2556
ENST00000429705.6	2418
ENST00000296088.12	2478
ENST00000437827.1	1675
ENST00000454177.5	2597
ENST00000429705.6	2459
ENST00000296088.12	2519
ENST00000437827.1	1716
ENST00000454177.5	2610
ENST00000429705.6	2472
ENST00000296088.12	2532
ENST00000437827.1	1729
ENST00000454177.5	2622
ENST00000429705.6	2484
ENST00000296088.12	2544
ENST00000437827.1	1741
ENST00000292246.8	2741
ENST00000350459.8	1625
ENST00000396091.7	2005
ENST00000414522.6	2036
ENST00000292246.8	1028
ENST00000396091.7	803
ENST00000414522.6	1028
ENST00000451430.6	687
ENST00000292246.8	1109
ENST00000396091.7	884
ENST00000414522.6	1109
ENST00000451430.6	768
ENST00000428472.5	425
ENST00000396077.8	16111
ENST00000425708.6	7849
ENST00000396077.8	16118
ENST00000425708.6	7856
ENST00000396077.8	17796
ENST00000425708.6	9534
ENST00000436261.7	1491
ENST00000715584.1	1491
ENST00000710690.1	667
ENST00000650400.1	715
ENST00000489411.2	1197
ENST00000463067.1	933
ENST00000416644.5	445
ENST00000441021.5	543
ENST00000322734.2	422
ENST00000412641.1	274
ENST00000383744.8	170
ENST00000344387.9	153
ENST00000383745.6	149
ENST00000334075.6	94
ENST00000396058.1	131
ENST00000412641.1	448
ENST00000383744.8	344
ENST00000344387.9	327
ENST00000383745.6	323
ENST00000334075.6	268
ENST00000396058.1	305
ENST00000344387.9	1178
ENST00000396058.1	1156
ENST00000344387.9	1192
ENST00000396058.1	1170
ENST00000344387.9	1206
ENST00000396058.1	1184
ENST00000344387.9	1235
ENST00000396058.1	1213
ENST00000396056.7	1110
ENST00000296092.7	955
ENST00000396056.7	2497
ENST00000296092.7	2342
ENST00000484437.1	232
ENST00000296121.6	4941
ENST00000484437.1	291
ENST00000296121.6	5000
ENST00000339420.7	3728
ENST00000424952.7	3716
ENST00000466084.1	1107
ENST00000705994.1	1015
ENST00000339420.7	3780
ENST00000424952.7	3768
ENST00000466084.1	1159
ENST00000705994.1	1067
ENST00000339420.7	3803
ENST00000424952.7	3791
ENST00000466084.1	1182
ENST00000705994.1	1090
ENST00000424952.7	11880
ENST00000296127.7	2387
ENST00000424952.7	12071
ENST00000296127.7	2578
ENST00000424952.7	12132
ENST00000296127.7	2639
ENST00000424952.7	12177
ENST00000296127.7	2684
ENST00000424952.7	12360
ENST00000296127.7	2867
ENST00000479314.1	638
ENST00000342790.8	1102
ENST00000424952.7	12401
ENST00000296127.7	2908
ENST00000479314.1	679
ENST00000342790.8	1143
ENST00000296129.6	5416
ENST00000503771.2	470
ENST00000503771.2	899
ENST00000650792.2	2893
ENST00000414984.5	2761
ENST00000265537.8	3065
ENST00000651549.1	2959
ENST00000645846.2	2944
ENST00000642274.1	3110
ENST00000650792.2	2952
ENST00000265537.8	3124
ENST00000651549.1	3018
ENST00000645846.2	3003
ENST00000642274.1	3169
ENST00000650792.2	2964
ENST00000265537.8	3136
ENST00000651549.1	3030
ENST00000645846.2	3015
ENST00000642274.1	3181
ENST00000650792.2	2971
ENST00000265537.8	3143
ENST00000651549.1	3037
ENST00000645846.2	3022
ENST00000642274.1	3188
ENST00000650792.2	2989
ENST00000265537.8	3161
ENST00000651549.1	3055
ENST00000645846.2	3040
ENST00000642274.1	3206
ENST00000650792.2	3085
ENST00000265537.8	3257
ENST00000651549.1	3151
ENST00000645846.2	3136
ENST00000642274.1	3302
ENST00000650792.2	3158
ENST00000265537.8	3330
ENST00000651549.1	3224
ENST00000645846.2	3209
ENST00000642274.1	3375
ENST00000650792.2	3273
ENST00000265537.8	3445
ENST00000651549.1	3339
ENST00000645846.2	3324
ENST00000642274.1	3490
ENST00000650792.2	3281
ENST00000265537.8	3453
ENST00000651549.1	3347
ENST00000645846.2	3332
ENST00000642274.1	3498
ENST00000650792.2	3310
ENST00000265537.8	3482
ENST00000651549.1	3376
ENST00000645846.2	3361
ENST00000642274.1	3527
ENST00000650792.2	3317
ENST00000265537.8	3489
ENST00000651549.1	3383
ENST00000645846.2	3368
ENST00000642274.1	3534
ENST00000650792.2	3395
ENST00000265537.8	3567
ENST00000645846.2	3446
ENST00000642274.1	3612
ENST00000650792.2	3413
ENST00000265537.8	3585
ENST00000645846.2	3464
ENST00000642274.1	3630
ENST00000650792.2	3903
ENST00000265537.8	4075
ENST00000645846.2	3954
ENST00000642274.1	4120
ENST00000440097.5	413
ENST00000455997.5	2896
ENST00000418611.5	2002
ENST00000706802.1	1936
ENST00000441228.5	1720
ENST00000438671.4	1758
ENST00000706803.1	639
ENST00000445499.3	1836
ENST00000706804.1	4216
ENST00000706805.1	4423
ENST00000478586.4	1879
ENST00000706806.1	1761
ENST00000706807.1	5707
ENST00000706808.1	7106
ENST00000706809.1	2547
ENST00000706810.1	1675
ENST00000706811.1	1803
ENST00000706812.1	7839
ENST00000389061.10	1807
ENST00000706813.1	3858
ENST00000706815.1	1629
ENST00000706816.1	1801
ENST00000706817.1	1125
ENST00000706818.1	1672
ENST00000706820.1	2606
ENST00000706821.1	4151
ENST00000706822.1	1656
ENST00000706824.1	6912
ENST00000706825.1	957
ENST00000672858.2	1737
ENST00000464102.5	1277
ENST00000455997.5	2919
ENST00000418611.5	2025
ENST00000706802.1	1959
ENST00000441228.5	1743
ENST00000438671.4	1781
ENST00000706803.1	662
ENST00000445499.3	1859
ENST00000706804.1	4239
ENST00000706805.1	4446
ENST00000478586.4	1902
ENST00000706806.1	1784
ENST00000706807.1	5730
ENST00000706808.1	7129
ENST00000706809.1	2570
ENST00000706810.1	1698
ENST00000706811.1	1826
ENST00000706812.1	7862
ENST00000389061.10	1830
ENST00000706813.1	3881
ENST00000706815.1	1652
ENST00000706816.1	1824
ENST00000706817.1	1148
ENST00000706818.1	1695
ENST00000706820.1	2629
ENST00000706821.1	4174
ENST00000706822.1	1679
ENST00000706824.1	6935
ENST00000706825.1	980
ENST00000672858.2	1760
ENST00000464102.5	1300
ENST00000455997.5	2973
ENST00000418611.5	2079
ENST00000706802.1	2013
ENST00000441228.5	1797
ENST00000438671.4	1835
ENST00000706803.1	716
ENST00000445499.3	1913
ENST00000706804.1	4293
ENST00000706805.1	4500
ENST00000478586.4	1956
ENST00000706806.1	1838
ENST00000706807.1	5784
ENST00000706808.1	7183
ENST00000706809.1	2624
ENST00000706810.1	1752
ENST00000706811.1	1880
ENST00000706812.1	7916
ENST00000389061.10	1884
ENST00000706813.1	3935
ENST00000706815.1	1706
ENST00000706816.1	1878
ENST00000706817.1	1202
ENST00000706818.1	1749
ENST00000706820.1	2683
ENST00000706821.1	4228
ENST00000706822.1	1733
ENST00000706824.1	6989
ENST00000706825.1	1034
ENST00000672858.2	1814
ENST00000464102.5	1354
ENST00000542931.6	729
ENST00000296145.6	896
ENST00000542931.6	744
ENST00000296145.6	911
ENST00000542931.6	782
ENST00000296145.6	949
ENST00000687657.1	2388
ENST00000686876.1	4885
ENST00000638947.2	8111
ENST00000691544.1	3225
ENST00000431180.5	7364
ENST00000330022.11	7981
ENST00000409792.4	8350
ENST00000686773.1	6317
ENST00000686792.1	2374
ENST00000693738.1	3593
ENST00000685237.1	4961
ENST00000692362.1	4081
ENST00000691902.1	3947
ENST00000690157.1	4505
ENST00000693321.1	6411
ENST00000688290.1	5991
ENST00000685505.1	6476
ENST00000692883.1	6557
ENST00000690461.1	6440
ENST00000685005.1	7918
ENST00000445387.5	6884
ENST00000687657.1	2452
ENST00000686876.1	4949
ENST00000638947.2	8175
ENST00000691544.1	3289
ENST00000431180.5	7428
ENST00000330022.11	8045
ENST00000409792.4	8414
ENST00000686773.1	6381
ENST00000686792.1	2438
ENST00000693738.1	3657
ENST00000685237.1	5025
ENST00000692362.1	4145
ENST00000691902.1	4011
ENST00000690157.1	4569
ENST00000693321.1	6475
ENST00000688290.1	6055
ENST00000685505.1	6540
ENST00000692883.1	6621
ENST00000690461.1	6504
ENST00000685005.1	7982
ENST00000445387.5	6948
ENST00000686876.1	2542
ENST00000638947.2	5768
ENST00000691544.1	882
ENST00000431180.5	4854
ENST00000330022.11	5646
ENST00000409792.4	6015
ENST00000686773.1	3706
ENST00000693738.1	933
ENST00000685237.1	2535
ENST00000692362.1	1631
ENST00000693321.1	3706
ENST00000688290.1	3706
ENST00000685505.1	3767
ENST00000692883.1	3767
ENST00000690461.1	3990
ENST00000685005.1	5592
ENST00000445387.5	4726
ENST00000685399.1	3706
ENST00000686876.1	132
ENST00000638947.2	161
ENST00000431180.5	132
ENST00000330022.11	132
ENST00000409792.4	408
ENST00000686773.1	132
ENST00000691902.1	132
ENST00000690157.1	132
ENST00000693321.1	132
ENST00000688290.1	132
ENST00000685505.1	132
ENST00000692883.1	132
ENST00000690461.1	132
ENST00000685005.1	132
ENST00000445387.5	132
ENST00000685399.1	132
ENST00000686876.1	175
ENST00000638947.2	204
ENST00000431180.5	175
ENST00000330022.11	175
ENST00000409792.4	451
ENST00000686773.1	175
ENST00000691902.1	175
ENST00000690157.1	175
ENST00000693321.1	175
ENST00000688290.1	175
ENST00000685505.1	175
ENST00000692883.1	175
ENST00000690461.1	175
ENST00000685005.1	175
ENST00000445387.5	175
ENST00000685399.1	175
ENST00000686876.1	543
ENST00000638947.2	572
ENST00000431180.5	543
ENST00000330022.11	543
ENST00000409792.4	819
ENST00000686773.1	543
ENST00000691902.1	543
ENST00000690157.1	543
ENST00000693321.1	543
ENST00000688290.1	543
ENST00000685505.1	543
ENST00000692883.1	543
ENST00000690461.1	543
ENST00000685005.1	543
ENST00000445387.5	543
ENST00000685399.1	543
ENST00000412450.1	407
ENST00000232766.6	1624
ENST00000442272.1	1490
ENST00000232766.6	1632
ENST00000442272.1	1498
ENST00000232766.6	1656
ENST00000442272.1	1522
ENST00000232766.6	1664
ENST00000442272.1	1530
ENST00000232766.6	1668
ENST00000442272.1	1534
ENST00000232766.6	1676
ENST00000442272.1	1542
ENST00000232766.6	2200
ENST00000442272.1	2066
ENST00000232766.6	2204
ENST00000442272.1	2070
ENST00000232766.6	3144
ENST00000232766.6	3161
ENST00000232766.6	3325
ENST00000232766.6	3345
ENST00000602307.5	2928
ENST00000265562.5	3046
ENST00000602307.5	3533
ENST00000265562.5	3651
ENST00000683708.1	335
ENST00000602307.5	4852
