contig	position	read_name	-3_event_level_mean	-3_event_stdv	-3_event_length	-3_standardized_level	-3_event_level_median	-3_event_stdv_median	-3_event_length_median	-3_diff_stdv	-2_event_level_mean	-2_event_stdv	-2_event_length	-2_standardized_level	-2_event_level_median	-2_event_stdv_median	-2_event_length_median	-2_diff_stdv	-1_event_level_mean	-1_event_stdv	-1_event_length	-1_standardized_level	-1_event_level_median	-1_event_stdv_median	-1_event_length_median	-1_diff_stdv	0_event_level_mean	0_event_stdv	0_event_length	0_standardized_level	0_event_level_median	0_event_stdv_median	0_event_length_median	0_diff_stdv	+1_event_level_mean	+1_event_stdv	+1_event_length	+1_standardized_level	+1_event_level_median	+1_event_stdv_median	+1_event_length_median	+1_diff_stdv	+2_event_level_mean	+2_event_stdv	+2_event_length	+2_standardized_level	+2_event_level_median	+2_event_stdv_median	+2_event_length_median	+2_diff_stdv	+3_event_level_mean	+3_event_stdv	+3_event_length	+3_standardized_level	+3_event_level_median	+3_event_stdv_median	+3_event_length_median	+3_diff_stdv
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1665	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	109.16	5.612	0.00332	0.76	109.16	5.612	0.00332	-0.42084622	101.35	2.439	0.00498	0.46	101.35	2.439	0.00498	-0.3887218	114.64083	3.859625	0.0079825	0.049583334	114.3125	3.99875	0.0072225	0.14528932	115.81	2.13	0.00266	-0.03	115.81	2.13	0.00266	-0.6490939	69.81	0.831	0.00266	-0.15	69.81	0.831	0.00266	-0.63869566	71.05	2.458	0.01096	-0.19	71.05	2.458	0.01096	0.045957446	82.89	3.558	0.00664	-0.35	82.89	3.558	0.00664	0.24842106
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1666	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	101.35	2.439	0.00498	0.46	101.35	2.439	0.00498	-0.3887218	114.64083	3.859625	0.0079825	0.049583334	114.3125	3.99875	0.0072225	0.14528932	115.81	2.13	0.00266	-0.03	115.81	2.13	0.00266	-0.6490939	69.81	0.831	0.00266	-0.15	69.81	0.831	0.00266	-0.63869566	71.05	2.458	0.01096	-0.19	71.05	2.458	0.01096	0.045957446	82.89	3.558	0.00664	-0.35	82.89	3.558	0.00664	0.24842106	98.465	3.0955	0.00498	0.865	98.465	3.0955	0.00498	-0.011022364
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1684	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	81.85	2.086	0.00398	-2.53	81.85	2.086	0.00398	-0.31606558	99.47	5.986	0.01162	-0.14	99.47	5.986	0.01162	-0.20080107	79.1	3.339	0.00266	1.14	79.1	3.339	0.00266	0.6130435	70.89333	1.2251667	0.0028216667	-0.37	70.985	1.26	0.002825	-0.46731883	70.745	1.769	0.0078	-0.025	70.745	1.769	0.0078	-0.24723405	77.725	2.0865	0.00697	1.4175	77.725	2.0865	0.00697	-0.26789474	68.09	1.465	0.00332	-0.75	68.09	1.465	0.00332	-0.3630435
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1685	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	99.47	5.986	0.01162	-0.14	99.47	5.986	0.01162	-0.20080107	79.1	3.339	0.00266	1.14	79.1	3.339	0.00266	0.6130435	70.89333	1.2251667	0.0028216667	-0.37	70.985	1.26	0.002825	-0.46731883	70.745	1.769	0.0078	-0.025	70.745	1.769	0.0078	-0.24723405	77.725	2.0865	0.00697	1.4175	77.725	2.0865	0.00697	-0.26789474	68.09	1.465	0.00332	-0.75	68.09	1.465	0.00332	-0.3630435	77.67	1.945	0.00365	0.3	77.67	1.945	0.00365	-0.30035973
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1686	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	79.1	3.339	0.00266	1.14	79.1	3.339	0.00266	0.6130435	70.89333	1.2251667	0.0028216667	-0.37	70.985	1.26	0.002825	-0.46731883	70.745	1.769	0.0078	-0.025	70.745	1.769	0.0078	-0.24723405	77.725	2.0865	0.00697	1.4175	77.725	2.0865	0.00697	-0.26789474	68.09	1.465	0.00332	-0.75	68.09	1.465	0.00332	-0.3630435	77.67	1.945	0.00365	0.3	77.67	1.945	0.00365	-0.30035973	93.66	2.9695	0.002985	0.105	93.66	2.9695	0.002985	-0.40371487
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1687	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	70.89333	1.2251667	0.0028216667	-0.37	70.985	1.26	0.002825	-0.46731883	70.745	1.769	0.0078	-0.025	70.745	1.769	0.0078	-0.24723405	77.725	2.0865	0.00697	1.4175	77.725	2.0865	0.00697	-0.26789474	68.09	1.465	0.00332	-0.75	68.09	1.465	0.00332	-0.3630435	77.67	1.945	0.00365	0.3	77.67	1.945	0.00365	-0.30035973	93.66	2.9695	0.002985	0.105	93.66	2.9695	0.002985	-0.40371487	114.2	4.169	0.00398	-0.25	114.2	4.169	0.00398	0.029382717
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1688	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	70.745	1.769	0.0078	-0.025	70.745	1.769	0.0078	-0.24723405	77.725	2.0865	0.00697	1.4175	77.725	2.0865	0.00697	-0.26789474	68.09	1.465	0.00332	-0.75	68.09	1.465	0.00332	-0.3630435	77.67	1.945	0.00365	0.3	77.67	1.945	0.00365	-0.30035973	93.66	2.9695	0.002985	0.105	93.66	2.9695	0.002985	-0.40371487	114.2	4.169	0.00398	-0.25	114.2	4.169	0.00398	0.029382717	122.57	5.439	0.00564	0.54	122.57	5.439	0.00564	0.71577287
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1766	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	80.28	1.065	0.00266	0.545	80.28	1.065	0.00266	-0.5	89.32	1.947	0.00564	0.13	89.32	1.947	0.00564	-0.65842104	79.43	1.446	0.00664	0.85	79.43	1.446	0.00664	-0.30144927	84.95	2.007	0.00963	0.28	84.95	2.007	0.00963	-0.29578948	92.41	3.659	0.00531	-0.6	92.41	3.659	0.00531	0.16900958	108.475	3.11325	0.0052275	1.005	108.475	3.11325	0.0052275	-0.19345854	75.81	2.082	0.00697	-2.03	75.81	2.082	0.00697	-0.59096265
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1767	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	89.32	1.947	0.00564	0.13	89.32	1.947	0.00564	-0.65842104	79.43	1.446	0.00664	0.85	79.43	1.446	0.00664	-0.30144927	84.95	2.007	0.00963	0.28	84.95	2.007	0.00963	-0.29578948	92.41	3.659	0.00531	-0.6	92.41	3.659	0.00531	0.16900958	108.475	3.11325	0.0052275	1.005	108.475	3.11325	0.0052275	-0.19345854	75.81	2.082	0.00697	-2.03	75.81	2.082	0.00697	-0.59096265	95.73	4.072	0.0093	-2.06	95.73	4.072	0.0093	0.3483444
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	16	f4c8fe2d-3795-4ea2-9625-20a6828debb2	85.48	2.681	0.00697	2.31	85.48	2.681	0.00697	0.16565217	83.63	2.421	0.00498	-0.06	83.63	2.421	0.00498	0.13661972	84.04	3.953	0.00266	-0.33	84.04	3.953	0.00266	0.021447029	99.883	2.3532	0.00408	1.104	100.305	2.316	0.00398	-0.41022557	99.3	2.633	0.01129	-0.79	99.3	2.633	0.01129	-0.5041431	100.285	2.5285	0.007965	-1.055	100.285	2.5285	0.007965	-0.34494817	98.74	2.72	0.0073	1.37	98.74	2.72	0.0073	-0.46561885
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	17	f4c8fe2d-3795-4ea2-9625-20a6828debb2	83.63	2.421	0.00498	-0.06	83.63	2.421	0.00498	0.13661972	84.04	3.953	0.00266	-0.33	84.04	3.953	0.00266	0.021447029	99.883	2.3532	0.00408	1.104	100.305	2.316	0.00398	-0.41022557	99.3	2.633	0.01129	-0.79	99.3	2.633	0.01129	-0.5041431	100.285	2.5285	0.007965	-1.055	100.285	2.5285	0.007965	-0.34494817	98.74	2.72	0.0073	1.37	98.74	2.72	0.0073	-0.46561885	112.16333	2.7848334	0.0038716667	0.028333334	112.505	2.4315	0.003815	-0.07786976
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	18	f4c8fe2d-3795-4ea2-9625-20a6828debb2	84.04	3.953	0.00266	-0.33	84.04	3.953	0.00266	0.021447029	99.883	2.3532	0.00408	1.104	100.305	2.316	0.00398	-0.41022557	99.3	2.633	0.01129	-0.79	99.3	2.633	0.01129	-0.5041431	100.285	2.5285	0.007965	-1.055	100.285	2.5285	0.007965	-0.34494817	98.74	2.72	0.0073	1.37	98.74	2.72	0.0073	-0.46561885	112.16333	2.7848334	0.0038716667	0.028333334	112.505	2.4315	0.003815	-0.07786976	118.27	0.906	0.00266	0.18	118.27	0.906	0.00266	-0.7447887
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	159	f4c8fe2d-3795-4ea2-9625-20a6828debb2	108.85	5.949	0.00564	0.41	108.85	5.949	0.00564	0.19457832	125.18	4.711	0.003655	0.54	125.18	4.711	0.003655	0.48611987	114.75	7.136	0.00232	-0.34	114.75	7.136	0.00232	0.25413007	121.72	1.616	0.00232	0.79	121.72	1.616	0.00232	-0.5990074	133.935	3.146	0.00332	1.09	133.935	3.146	0.00332	-0.48171335	78.32	4.0	0.00498	2.85	78.32	4.0	0.00498	0.73913044	81.11	2.182	0.00398	1.24	81.11	2.182	0.00398	-0.21510792
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	160	f4c8fe2d-3795-4ea2-9625-20a6828debb2	125.18	4.711	0.003655	0.54	125.18	4.711	0.003655	0.48611987	114.75	7.136	0.00232	-0.34	114.75	7.136	0.00232	0.25413007	121.72	1.616	0.00232	0.79	121.72	1.616	0.00232	-0.5990074	133.935	3.146	0.00332	1.09	133.935	3.146	0.00332	-0.48171335	78.32	4.0	0.00498	2.85	78.32	4.0	0.00498	0.73913044	81.11	2.182	0.00398	1.24	81.11	2.182	0.00398	-0.21510792	101.15	5.3885	0.00581	-0.765	101.15	5.3885	0.00581	0.08202811
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	216	f4c8fe2d-3795-4ea2-9625-20a6828debb2	78.52	1.358	0.00564	-0.18	78.52	1.358	0.00564	-0.34396136	90.81	2.2045	0.005645	-0.145	90.81	2.2045	0.005645	-0.22649123	102.43	3.35	0.00232	-0.61	102.43	3.35	0.00232	-0.25389755	125.87	8.485	0.00166	1.07	125.87	8.485	0.00166	0.49121267	107.98	5.123	0.00432	0.24	107.98	5.123	0.00432	0.6963576	122.86	2.394	0.00299	1.11	122.86	2.394	0.00299	-0.37979275	76.59	1.427	0.00531	1.39	76.59	1.427	0.00531	-0.24095745
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	217	f4c8fe2d-3795-4ea2-9625-20a6828debb2	90.81	2.2045	0.005645	-0.145	90.81	2.2045	0.005645	-0.22649123	102.43	3.35	0.00232	-0.61	102.43	3.35	0.00232	-0.25389755	125.87	8.485	0.00166	1.07	125.87	8.485	0.00166	0.49121267	107.98	5.123	0.00432	0.24	107.98	5.123	0.00432	0.6963576	122.86	2.394	0.00299	1.11	122.86	2.394	0.00299	-0.37979275	76.59	1.427	0.00531	1.39	76.59	1.427	0.00531	-0.24095745	82.66	2.129	0.00232	0.21	82.66	2.129	0.00232	-0.33050314
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	218	f4c8fe2d-3795-4ea2-9625-20a6828debb2	102.43	3.35	0.00232	-0.61	102.43	3.35	0.00232	-0.25389755	125.87	8.485	0.00166	1.07	125.87	8.485	0.00166	0.49121267	107.98	5.123	0.00432	0.24	107.98	5.123	0.00432	0.6963576	122.86	2.394	0.00299	1.11	122.86	2.394	0.00299	-0.37979275	76.59	1.427	0.00531	1.39	76.59	1.427	0.00531	-0.24095745	82.66	2.129	0.00232	0.21	82.66	2.129	0.00232	-0.33050314	84.56	3.078	0.00664	0.53	84.56	3.078	0.00664	0.019205298
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	219	f4c8fe2d-3795-4ea2-9625-20a6828debb2	125.87	8.485	0.00166	1.07	125.87	8.485	0.00166	0.49121267	107.98	5.123	0.00432	0.24	107.98	5.123	0.00432	0.6963576	122.86	2.394	0.00299	1.11	122.86	2.394	0.00299	-0.37979275	76.59	1.427	0.00531	1.39	76.59	1.427	0.00531	-0.24095745	82.66	2.129	0.00232	0.21	82.66	2.129	0.00232	-0.33050314	84.56	3.078	0.00664	0.53	84.56	3.078	0.00664	0.019205298	105.26	2.214	0.00232	0.64	105.26	2.214	0.00232	-0.17388059
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	220	f4c8fe2d-3795-4ea2-9625-20a6828debb2	107.98	5.123	0.00432	0.24	107.98	5.123	0.00432	0.6963576	122.86	2.394	0.00299	1.11	122.86	2.394	0.00299	-0.37979275	76.59	1.427	0.00531	1.39	76.59	1.427	0.00531	-0.24095745	82.66	2.129	0.00232	0.21	82.66	2.129	0.00232	-0.33050314	84.56	3.078	0.00664	0.53	84.56	3.078	0.00664	0.019205298	105.26	2.214	0.00232	0.64	105.26	2.214	0.00232	-0.17388059	104.57	4.284	0.00299	-1.12	104.57	4.284	0.00299	0.055172414
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	221	f4c8fe2d-3795-4ea2-9625-20a6828debb2	122.86	2.394	0.00299	1.11	122.86	2.394	0.00299	-0.37979275	76.59	1.427	0.00531	1.39	76.59	1.427	0.00531	-0.24095745	82.66	2.129	0.00232	0.21	82.66	2.129	0.00232	-0.33050314	84.56	3.078	0.00664	0.53	84.56	3.078	0.00664	0.019205298	105.26	2.214	0.00232	0.64	105.26	2.214	0.00232	-0.17388059	104.57	4.284	0.00299	-1.12	104.57	4.284	0.00299	0.055172414	107.03	15.238	0.00232	-1.81	107.03	15.238	0.00232	1.5959114
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	450	f4c8fe2d-3795-4ea2-9625-20a6828debb2	113.555	2.2048333	0.005753333	0.355	113.35	2.104	0.00531	-0.29105037	89.71	1.641	0.00232	-1.67	89.71	1.641	0.00232	-0.703255	84.705	1.528	0.00448	1.12	84.705	1.528	0.00448	-0.26183575	81.77	1.753	0.00465	0.8	81.77	1.753	0.00465	-0.1531401	87.42	1.719	0.00432	0.66	87.42	1.719	0.00432	-0.3968421	102.93	2.252	0.00598	0.15	102.93	2.252	0.00598	-0.4042328	114.46	3.272	0.00199	0.48	114.46	3.272	0.00199	-0.5631509
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	601	f4c8fe2d-3795-4ea2-9625-20a6828debb2	114.77	2.144	0.01527	-0.29	114.77	2.144	0.01527	-0.31061092	101.8525	2.86275	0.0049	-0.01	101.8525	2.86275	0.0049	-0.48232368	77.63	1.749	0.00232	-0.15	77.63	1.749	0.00232	-0.15507247	71.34	1.501	0.00863	0.3	71.34	1.501	0.00863	-0.3473913	72.86	1.4805	0.005475	0.125	72.86	1.4805	0.005475	-0.29834124	96.89	5.241	0.00266	0.76	96.89	5.241	0.00266	0.029666012	119.36	6.717	0.00432	0.36	119.36	6.717	0.00432	-0.1432398
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	619	f4c8fe2d-3795-4ea2-9625-20a6828debb2	109.905	3.7065	0.005475	-0.065	109.905	3.7065	0.005475	-0.61749226	95.688	2.1272	0.0071555	1.3775	95.855	2.248	0.0065575	-0.3203834	106.239	4.0325	0.009118	-0.39033332	106.27	3.84	0.00797	0.13591549	92.86	3.587	0.01461	2.51	92.86	3.587	0.01461	0.25859648	91.7	2.097	0.0088	-0.77	91.7	2.097	0.0088	-0.33003196	106.286415	3.8515584	0.005216414	0.036083333	107.005	3.85375	0.0049	-0.0021869603	83.445	1.9145	0.008795	-0.595	83.445	1.9145	0.008795	-0.10117371
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	620	f4c8fe2d-3795-4ea2-9625-20a6828debb2	95.688	2.1272	0.0071555	1.3775	95.855	2.248	0.0065575	-0.3203834	106.239	4.0325	0.009118	-0.39033332	106.27	3.84	0.00797	0.13591549	92.86	3.587	0.01461	2.51	92.86	3.587	0.01461	0.25859648	91.7	2.097	0.0088	-0.77	91.7	2.097	0.0088	-0.33003196	106.286415	3.8515584	0.005216414	0.036083333	107.005	3.85375	0.0049	-0.0021869603	83.445	1.9145	0.008795	-0.595	83.445	1.9145	0.008795	-0.10117371	90.95	1.81	0.00564	0.14	90.95	1.81	0.00564	-0.6726944
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	636	f4c8fe2d-3795-4ea2-9625-20a6828debb2	83.13	1.627	0.00232	-0.9	83.13	1.627	0.00232	-0.4291228	105.03	3.986	0.00398	-0.04	105.03	3.986	0.00398	-0.0010025062	114.03	3.9955	0.01079	-1.08	114.03	3.9955	0.01079	0.18560831	99.11	6.74	0.00398	-1.06	99.11	6.74	0.00398	-0.10013351	80.44	2.345	0.00531	-0.54	80.44	2.345	0.00531	-0.046747968	77.99	1.307	0.00963	0.45	77.99	1.307	0.00963	-0.37761906	78.51	0.968	0.00465	-0.14	78.51	0.968	0.00465	-0.655516
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	817	f4c8fe2d-3795-4ea2-9625-20a6828debb2	77.84	4.88	0.00432	-1.52	77.84	4.88	0.00432	0.22305764	113.02	8.459	0.00564	0.33	113.02	8.459	0.00564	0.76597077	79.755	4.121	0.012285	0.52	79.755	4.121	0.012285	0.29591194	84.34	4.216	0.01162	-0.74	84.34	4.216	0.01162	-0.15341365	119.29	6.46	0.00996	0.29	119.29	6.46	0.00996	0.9169139	108.78	11.429	0.00332	1.23	108.78	11.429	0.00332	0.17946337	93.395	7.13	0.00382	-0.335	93.395	7.13	0.00382	0.8862434
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	935	f4c8fe2d-3795-4ea2-9625-20a6828debb2	118.82	3.781	0.00598	-0.42	118.82	3.781	0.00598	-0.35587734	134.73	2.921	0.00232	0.86	134.73	2.921	0.00232	-0.48664322	113.92	6.215	0.00398	-0.68	113.92	6.215	0.00398	0.54218364	125.27	7.169	0.00266	0.0	125.27	7.169	0.00266	0.18105437	80.48	1.425	0.00531	1.61	80.48	1.425	0.00531	-0.3115942	84.58	1.809	0.00498	1.37	84.58	1.809	0.00498	-0.36526316	81.84	1.453	0.00299	1.04	81.84	1.453	0.00299	-0.29806763
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	936	f4c8fe2d-3795-4ea2-9625-20a6828debb2	134.73	2.921	0.00232	0.86	134.73	2.921	0.00232	-0.48664322	113.92	6.215	0.00398	-0.68	113.92	6.215	0.00398	0.54218364	125.27	7.169	0.00266	0.0	125.27	7.169	0.00266	0.18105437	80.48	1.425	0.00531	1.61	80.48	1.425	0.00531	-0.3115942	84.58	1.809	0.00498	1.37	84.58	1.809	0.00498	-0.36526316	81.84	1.453	0.00299	1.04	81.84	1.453	0.00299	-0.29806763	84.023575	1.4095643	0.009151714	0.03357143	84.1125	1.38975	0.006225	-0.50541604
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1047	f4c8fe2d-3795-4ea2-9625-20a6828debb2	92.99	1.999	0.00697	-0.46	92.99	1.999	0.00697	-0.36134186	103.685	5.713	0.01212	-0.46	103.685	5.713	0.01212	0.48005182	86.05	1.94975	0.0037375	1.0525	86.05	1.94975	0.0037375	-0.3543874	109.25	4.619	0.01594	0.77	109.25	4.619	0.01594	0.13768473	126.0075	6.285375	0.00838375	1.24375	126.0925	6.5775	0.008135	0.5596464	126.58	6.0125	0.014275	0.275	126.58	6.0125	0.014275	-0.19726302	75.73	0.687	0.00299	-0.38	75.73	0.687	0.00299	-0.6681159
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1085	f4c8fe2d-3795-4ea2-9625-20a6828debb2	80.92	1.261	0.00266	1.28	80.92	1.261	0.00266	-0.35989848	79.35	0.469	0.00299	0.45	79.35	0.469	0.00299	-0.77342993	82.155	1.0405	0.00797	0.57	82.155	1.0405	0.00797	-0.5476087	79.93	2.062	0.00896	-1.38	79.93	2.062	0.00896	-0.03192488	76.71	1.673	0.00299	-0.3	76.71	1.673	0.00299	-0.56770027	83.85	3.42	0.00697	-0.15	83.85	3.42	0.00697	0.092651755	110.495	4.824	0.01046	1.415	110.495	4.824	0.01046	0.24974093
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1422	f4c8fe2d-3795-4ea2-9625-20a6828debb2	83.25	2.837	0.00232	0.28	83.25	2.837	0.00232	0.23347826	97.25	2.642	0.00299	0.96	97.25	2.642	0.00299	-0.46947792	115.285	6.999	0.010625	0.49	115.285	6.999	0.010625	0.72814816	104.835	5.677	0.002985	-1.1	104.835	5.677	0.002985	0.4017284	125.04	4.704	0.00266	2.08	125.04	4.704	0.00266	0.16148148	106.666664	9.99	0.0065266667	0.36333334	103.62	8.389	0.00664	0.88135594	106.0625	2.4815	0.00589	0.135	106.0625	2.4815	0.00589	-0.24574468
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2038	f4c8fe2d-3795-4ea2-9625-20a6828debb2	106.94	5.852	0.0079666665	0.29333332	108.22	4.898	0.00498	0.4413793	116.145	4.809	0.00282	-0.765	116.145	4.809	0.00282	-0.18074958	124.61703	7.870512	0.005369762	0.1725	124.185	8.10425	0.00448	0.38321826	110.99	8.787	0.01494	-0.16	110.99	8.787	0.01494	0.12079082	121.65	6.582	0.0073	1.37	121.65	6.582	0.0073	1.0763407	124.52	6.622	0.00398	0.57	124.52	6.622	0.00398	0.38246346	80.2	4.964	0.00199	1.07	80.2	4.964	0.00199	0.5610063
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2039	f4c8fe2d-3795-4ea2-9625-20a6828debb2	116.145	4.809	0.00282	-0.765	116.145	4.809	0.00282	-0.18074958	124.61703	7.870512	0.005369762	0.1725	124.185	8.10425	0.00448	0.38321826	110.99	8.787	0.01494	-0.16	110.99	8.787	0.01494	0.12079082	121.65	6.582	0.0073	1.37	121.65	6.582	0.0073	1.0763407	124.52	6.622	0.00398	0.57	124.52	6.622	0.00398	0.38246346	80.2	4.964	0.00199	1.07	80.2	4.964	0.00199	0.5610063	86.94	3.809	0.00365	0.21	86.94	3.809	0.00365	-0.045363408
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2154	f4c8fe2d-3795-4ea2-9625-20a6828debb2	83.2	2.056	0.00332	0.27	83.2	2.056	0.00332	-0.106086954	101.3375	5.392	0.006475	-0.105	101.3375	5.392	0.006475	0.08273093	122.52	1.751	0.005145	-0.0925	122.52	1.751	0.005145	-0.44763407	120.47	8.514	0.02058	0.8	120.47	8.514	0.02058	0.4963093	111.15	5.672	0.00365	-0.15	111.15	5.672	0.00365	-0.27653062	122.22	13.699	0.02291	0.44	122.22	13.699	0.02291	3.3214512	120.206665	12.774834	0.0052016666	-0.86333334	118.6	12.3675	0.002825	1.5048692
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2155	f4c8fe2d-3795-4ea2-9625-20a6828debb2	101.3375	5.392	0.006475	-0.105	101.3375	5.392	0.006475	0.08273093	122.52	1.751	0.005145	-0.0925	122.52	1.751	0.005145	-0.44763407	120.47	8.514	0.02058	0.8	120.47	8.514	0.02058	0.4963093	111.15	5.672	0.00365	-0.15	111.15	5.672	0.00365	-0.27653062	122.22	13.699	0.02291	0.44	122.22	13.699	0.02291	3.3214512	120.206665	12.774834	0.0052016666	-0.86333334	118.6	12.3675	0.002825	1.5048692	87.34	5.793	0.00365	0.86	87.34	5.793	0.00365	0.49689922
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2156	f4c8fe2d-3795-4ea2-9625-20a6828debb2	122.52	1.751	0.005145	-0.0925	122.52	1.751	0.005145	-0.44763407	120.47	8.514	0.02058	0.8	120.47	8.514	0.02058	0.4963093	111.15	5.672	0.00365	-0.15	111.15	5.672	0.00365	-0.27653062	122.22	13.699	0.02291	0.44	122.22	13.699	0.02291	3.3214512	120.206665	12.774834	0.0052016666	-0.86333334	118.6	12.3675	0.002825	1.5048692	87.34	5.793	0.00365	0.86	87.34	5.793	0.00365	0.49689922	98.17	6.268	0.00631	-0.49	98.17	6.268	0.00631	0.5709273
